conversation_ID,utterance_ID,speaker,text,emotion
728,1,The Hot Girl,I know . You are the guy who would not chip in for the handyman .,neutral
728,2,Ross,Nevermind !,sadness
728,3,The Hot Girl,"No , I ... I actually thought it was unfair the way everyone reacted . I mean you had just moved in .",sadness
728,4,The Hot Girl,Jen .,neutral
728,5,Ross,"Jen , I know this may sound a little ... But uh , would you maybe wanna grab a cup of coffee sometime , or",neutral
728,6,Jen,Sure ! That would be nice .,joy
728,7,Ross,Umm ?,neutral
728,8,Jen,Oh ! My number is on there . Give me a call .,joy
728,9,Ross,I will give you a call .,joy
728,10,Jen,I will see you later .,joy
728,11,Ross,Okay !,joy
728,12,Jen,I forgot my paper .,neutral
739,1,Phoebe,I guess so .,neutral
739,2,Rachel,Here you go . Thank you !,neutral
739,3,Phoebe,"Wait , Rach ! Where is the other one ?",neutral
739,4,Rachel,"Oh what , you ... you want both of them ?",surprise
739,5,Phoebe,"Rachel Karen Green , where is the other earring ? !",anger
739,6,Rachel,"Okay , okay , okay , look , just do not freak out , but I kinda lost it .",fear
739,7,Rachel,"I know it is in the apartment , but I definitely lost it .",neutral
739,8,Phoebe,"Well , what am I going to tell Monica ? She wants to wear them tonight !",anger
739,9,Rachel,Tell her to wear her own earrings .,anger
739,10,Phoebe,These are her earrings .,neutral
739,11,Rachel,Nooo ! Nooooo ! You lent me Monica earrings ? ! I am not allowed to borrow her stuff !,fear
739,12,Phoebe,Why not ?,surprise
739,13,Rachel,Because I lose her stuff !,anger
742,1,Gary,"Okay , you guys free tonight ?",neutral
742,2,Ross,Yeah ! !,joy
742,3,Chandler,Tonight ? You ... you did not say it was going to be at nighttime .,fear
743,1,Ross,So where are we going next ?,neutral
743,2,Gary,This witness will not return my calls so we are gonna see if we can surprise him coming home .,neutral
743,3,Chandler,"Sur ... surprise him ? We are not , we are not gonna make anybody mad are we ?",fear
743,4,Joey,"Come on man ! Listen so uh , are you gonna squeeze the perps shoes a little bit before he lawyers up ?",joy
743,5,Gary,It is a witness not a perp . And no one talks like that !,disgust
743,6,Ross,"Yeah , no one talks like that !",disgust
743,7,Joey,Oh what ? Like your Mr . Cop !,anger
743,8,Ross,"Hey , I am more cop than you two !",anger
743,9,Chandler,How do you figure that ?,neutral
743,10,Ross,"Hello ! I am in the front seat , okay ? I am Gary partner !",joy
746,1,Chandler,"Yes , if the foxhole was lined with sandwiches .",neutral
746,2,Joey,"Yeah , hero sandwiches .",neutral
746,3,Phoebe,Well you all know that I am a pacifist so I am not interested in war in any way .,neutral
746,4,Phoebe,"When the revolution comes , I will have to destroy you all .",neutral
746,5,Phoebe,Not you Joey .,neutral
792,1,Monica,"Rachel , it is going to happen . Chandler is gonna move in here .",sadness
792,2,Rachel,But I,neutral
792,3,Monica,"No ... no , wait !",neutral
792,4,Monica,"Just let me finish , okay ?",neutral
792,5,Monica,"This is not something that we just , we just impulsively decided in ... in Vegas , this is something we both really want .",neutral
792,6,Monica,And it is going to happen .,neutral
792,7,Rachel,It is ? Really ?,surprise
792,8,Monica,"Yeah , sweetie .",neutral
792,9,Rachel,"I mean we are not , we are not gonna live together anymore ?",sadness
792,10,Monica,No .,sadness
792,11,Rachel,What ? Oh my God ! I am gonna miss you so much !,sadness
792,12,Monica,I am gonna miss you !,sadness
792,13,Rachel,I mean it is the end of an era !,sadness
792,14,Monica,I know !,joy
794,1,Joey,"Hey , what up ?",neutral
794,2,Chandler,"Nothing , Monica and I had a stupid fight .",sadness
794,3,Joey,"But you are still moving in together , right ? Because my ad came out today .",neutral
794,4,Chandler,""" Wanted . Female roommate , non ... smoker , non ... ugly . "" Nice !",joy
794,5,Joey,Yeah ?,neutral
794,6,Joey,"I just figured you know , after living with you it would be an interesting change of pace to have a female roommate , you know ?",neutral
794,7,Joey,"Someone I can learn from , someone ... someone who different than me .",neutral
794,8,Joey,And what more different than me . A guy who not 19 than say a girl who is 19 ?,neutral
804,1,Joey,"Hey Estelle , listen",neutral
804,2,Estelle,Well ! Well ! Well ! Joey Tribbiani ! So you came back huh ? They,surprise
804,3,Joey,What are you talkin about ? I never left you ! You have always been my agent !,surprise
804,4,Estelle,Really ? !,surprise
804,5,Joey,Yeah !,neutral
804,6,Estelle,"Oh well , no harm , no foul .",neutral
820,1,Joey,Why is not that valet back with my Porsche ?,surprise
820,2,Passerby,Maybe because you have got the keys ?,disgust
820,3,Rachel,This is totally your fault !,anger
820,4,Ross,My fault ? ! You threatened the judge !,anger
820,5,Rachel,"Well , you ripped the paper out of the court reporter machine ! !",anger
831,1,Monica,Hey . Call me when you get there . Okay ?,neutral
831,2,Rachel,Okay .,neutral
841,1,Rachel,"You guys ! It was bananas , cream , and beef ! I ... I just cannot believe that you ate that so that I would not feel bad !",surprise
841,2,Monica,"Well actually , I ... I did not eat mine . It is still in the bathroom .",joy
841,3,Joey,"No it is not , I ate that .",neutral
841,4,Mrs. Geller,Well we left ours in Monica bedroom .,neutral
841,5,Joey,"Nope , got it and I got yours too .",joy
848,1,Joey,"Really ? In the moment , I really wanted to kiss you too . In the moment .",joy
848,2,Janine,"In the moment , yeah .",neutral
848,3,Joey,But only in the moment . So do you wanna kiss again ?,joy
848,4,Janine,"Sure , New Year Eve is only two weeks away . Can you wait ?",neutral
848,5,Joey,No .,neutral
848,6,Janine,Me neither .,neutral
848,7,Joey,"3 , 2 ,",neutral
848,8,Janine,"Joey , you do not have to count down every time we kiss .",neutral
848,9,Joey,"Uh , yeah , okay . Except I sorta felt like I needed a couple of seconds to get ready .",joy
850,1,Phoebe,"Ohh , okay , they gave you the old time pricing .",neutral
850,2,Rachel,Yeah .,neutral
850,3,Phoebe,"Well , what period is it from ?",neutral
850,4,Rachel,"Uh , it is from yore . Like the days of yore . You know ?",neutral
850,5,Phoebe,"Yes , yes I do .",neutral
850,6,Phoebe,"God , oh it is just perfect !",joy
850,7,Phoebe,I bet it has a great story behind it too .,joy
850,8,Phoebe,Did they tell you anything ?,neutral
850,9,Rachel,"Yes ! That I know , this is from White Plains .",joy
850,10,Phoebe,"White Plains . Oh , it sounds like such a magical place .",joy
852,1,All,Aww !,surprise
852,2,Ross,"Hey Pheebs , could you please not put your feet up on my new ... old sheet ?",disgust
852,3,Phoebe,Oh sure ! Noo !,surprise
852,4,Rachel,Ohh ! !,surprise
852,5,Ross,My apothecary table ! ! !,surprise
852,6,Phoebe,What ? !,surprise
852,7,Rachel,Noooooo ! !,fear
852,8,Phoebe,"Ross , where did you get this ? !",surprise
852,9,Rachel,"Oh my God , Phoebe , Pottery Barn has ripped off the design of our antique !",anger
852,10,Phoebe,"Wow ! Oh my God , well if they have ripped off our table ours must be much more than one and fifty dollars !",surprise
852,11,Phoebe,Well this does not even smell like opium .,anger
852,12,Ross,"Of course not , it smells like wine , which you spilled ! And thanks for wrecking my sheet by the way .",anger
882,1,Ross,"So honey this uh , this threesome thing umm , I mean how ... how are you gonna start to find",neutral
882,2,Carol,"Ooh , actually I have been making a list of all the women I know who might be into doing this !",joy
882,3,Ross,"Oh . Wow ! Huh . Boy ! Well , someone been doing their homework .",surprise
882,4,Carol,"Yeah . Ooh , and I know Gail Rosten is in there twice , but she is so ...",neutral
882,5,Ross,"Oh , I know . You know , just ... just talking about it is getting me kinda",joy
882,6,Carol,"Oh , me too .",joy
892,1,Joey,"Oh , did I not mention ? Carl is a guy I hired to be my identical twin for a medical research project .",neutral
892,2,Chandler,"You know sometimes the good ideas are just right in front of you , are not they ?",joy
892,3,Joey,"Okay , I know it sounds crazy , but I think it might work . You know ? The only problem is , Carl acting is ...",neutral
892,4,Monica,The only problem ?,surprise
892,5,Joey,"Yeah , he is the reason I did not get that big Minute Maid commercial a couple of years ago remember ?",disgust
892,6,Carl,"Hey , uh can I get a little piece of that cake ?",neutral
892,7,Joey,Pizza ! ! We like Pizza ! ! Get out ! ! !,anger
895,1,Chandler,Oh my good God .,surprise
895,2,Monica,"Hey ! Continuing the countdown of your favorite meals . Tonight , No . 3 , macaroni and cheese with cut up hot dogs .",joy
895,3,Chandler,"Look , you have done enough ! Okay ? You have to stop this now .",joy
895,4,Monica,"I will ! But not tonight . For dinner music , I thought we could listen to that tape you made me .",joy
895,5,Chandler,"Oh , the mixed tape .",neutral
895,6,Monica,""" The Way You Look Tonight "" is on here . Dance with me .",joy
895,7,Monica,You are just the sweetest .,joy
900,1,Joey,Hey Chandler ! You know that girl you went to college with who ... who became a movie director ?,neutral
900,2,Chandler,"Oh yeah , Dana Keystone . She was in my Movement class .",neutral
900,3,Phoebe,What a Movement class ?,neutral
900,4,Monica,It is Chandler way of pretending he did not take mime .,neutral
900,5,Joey,"Oh well listen , anyway , she is directing the new Al Pacino movie . You gotta get me an audition !",neutral
900,6,Chandler,"Oh , I do not know man . I have not talked to her in like ten years .",sadness
914,1,Rachel,Hey !,joy
914,2,All,Hi ! Hey !,joy
914,3,Rachel,Do you guys know any cute guys ?,neutral
914,4,Chandler,"Well , of course I do ! My good friend Joey over here .",joy
914,5,Joey,"Oh , I am sorry . Thank you Chandler .",joy
914,6,Rachel,"Anyway , there is this big charity ball this weekend and Ralph Lauren bought a table , so I kinda have to go",neutral
914,7,Monica,What the charity ?,neutral
914,8,Rachel,"I do not know , something either trees or disease ... Ralph mumbles a lot .",neutral
914,9,Monica,Does Ralph mumble when you are not paying attention ?,neutral
914,10,Rachel,Yeah ! It is weird . But the thing is need to find a date .,surprise
914,11,Phoebe,"Well , what kind of guy are you looking for ?",neutral
915,1,Elizabeth,You wanted to see me Professor Geller ?,joy
915,2,Ross,"Yes . Yes ! Please , come in .",neutral
915,3,Ross,Oo ... oo !,joy
918,1,Joey,"We have got 3 minutes till the reactor blows , we are never gonna make it !",fear
918,2,Phoebe,You have got to get out of here ! Save yourself !,fear
918,3,Joey,No ! I will not leave you !,fear
918,4,Phoebe,"Do not worry about me , I am a robot ! I am just a machine ! !",anger
918,5,Joey,No you are not ! Not to me !,anger
918,6,Phoebe,Oh my God .,surprise
918,7,Joey,What ?,neutral
918,8,Phoebe,I am extremely talented !,joy
918,9,Joey,"Yeah , you are great ! Okay , let take it from",joy
918,10,Phoebe,"No , I mean I was really acting my ass off .",joy
918,11,Joey,"Yeah , I thought I was pretty good too .",joy
918,12,Phoebe,"Oh yeah , you are solid . Yeah , you are just no me .",neutral
918,13,Joey,You know what ? I think that is enough for now . Yeah . I do not want to be over rehearsed .,neutral
918,14,Phoebe,Fine !,anger
918,15,Phoebe,I will do it without you !,anger
918,16,Phoebe,I do not need you or anybody else !,anger
918,17,Phoebe,I am gonna make it on my own !,anger
918,18,Phoebe,You will see ! ! You will all see ! !,anger
919,1,Joey,I do not know if I am good enough .,neutral
919,2,Phoebe,I am .,neutral
919,3,Rachel,"Joey , what are you talking about ? You are a terrific actor .",surprise
919,4,Joey,You really think so ?,surprise
919,5,Rachel,"Ugh , how can you even ask that question ? !",surprise
925,1,Ross,Hey !,neutral
925,2,Ross,What are you guys doing later ?,neutral
925,3,Phoebe,"Oh , Rachel and I have appointments to get our hair cut .",neutral
925,4,Rachel,We do ?,surprise
925,5,Phoebe,I want to see what he wants first .,neutral
925,6,Ross,I just found out that Elizabeth dad wants to meet me .,sadness
925,7,Chandler,"Wait a minute , hold the phone ! You are not Elizabeth dad ? !",surprise
925,8,Ross,"Come on guys , I ... I really want this guy to like me .",fear
925,9,Ross,It ... it would really help me out if you guys were here to make me look good .,sadness
925,10,All,Of course we will help ! Yeah ! We will be here !,surprise
925,11,Ross,Thanks !,joy
925,12,Monica,We know how tough those parent/teacher conferences can be .,neutral
928,1,Joey,Pretty great ! Except I did get a little attitude from the robot .,joy
928,2,Chandler,"Damn those robots , they are supposed to be our faithful servants !",anger
928,3,Joey,"Anyway , it was not the robot , it was the guy who controls him .",neutral
928,4,Joey,"Yeah , he does not like me .",anger
928,5,Joey,He had C . H . E . E . S . E .,neutral
928,6,Joey,knock over the sandwich right when I was reaching for one !,anger
928,7,Joey,Ohh !,surprise
928,8,Phoebe,"Well , why do not you just get him fired ?",neutral
928,9,Joey,"I may have to , I hate to do it , but I am the star !",anger
928,10,Joey,You know ?,neutral
928,11,Joey,There is a limit to how many sandwiches I can eat off the floor .,neutral
928,12,Joey,Excuse me .,neutral
928,13,Joey,Joey Tribbiani .,neutral
928,14,Estelle,"Joe ! I am glad I found you , I got an audition for you !",joy
928,15,Joey,Wow !,surprise
928,16,Estelle,The thing is it is kinda on the Q . T .,neutral
928,17,Estelle,The actor who has the part does not know he might be fired .,neutral
928,18,Estelle,"It is the lead in a series , Mac and C . H . E . E . S . E .",neutral
928,19,Joey,I am the lead in Mac and C . H . E . E . S . E . ! !,anger
941,1,Monica,Phoebe !,neutral
941,2,Phoebe,Yeah ?,neutral
941,3,Monica,Have you seen Chandler ? !,fear
941,4,Phoebe,No ! Why ?,neutral
941,5,Monica,The woman from the museum called and said that there was a cancellation and that we could move up our wedding and Chandler heard !,fear
941,6,Monica,I know !,fear
941,7,Monica,How bad is this ?,fear
941,8,Phoebe,"Well for the regular guy , it is bad , but Chandler , Oh dear God !",fear
941,9,Monica,I know ! I know ! And he totally freaked out and I can not find him anywhere !,fear
941,10,Phoebe,What are you gonna do ?,surprise
941,11,Monica,"Well , I am never gonna listen to you again , that is for sure !",anger
